sample_id	s__Akkermansia_muciniphila	s__Alistipes_finegoldii	s__Alistipes_onderdonkii	s__Alistipes_putredinis	s__Alistipes_unclassified	s__Anaerostipes_hadrus	s__Anaerostipes_unclassified	s__Bacteroides_caccae	s__Bacteroides_dorei	s__Bacteroides_fragilis	s__Bacteroides_ovatus	s__Bacteroides_stercoris	s__Bacteroides_thetaiotaomicron	s__Bacteroides_uniformis	s__Bacteroides_vulgatus	s__Bacteroides_xylanisolvens	s__Barnesiella_intestinihominis	s__Bifidobacterium_adolescentis	s__Bifidobacterium_animalis	s__Bifidobacterium_bifidum	s__Bifidobacterium_breve	s__Bifidobacterium_catenulatum	s__Bifidobacterium_dentium	s__Bifidobacterium_longum	s__Bifidobacterium_pseudocatenulatum	s__Citrobacter_freundii	s__Clostridium_bartlettii	s__Clostridium_bolteae	s__Clostridium_clostridioforme	s__Clostridium_hathewayi	s__Clostridium_leptum	s__Clostridium_nexile	s__Clostridium_ramosum	s__Clostridium_sp_KLE_1755	s__Clostridium_spiroforme	s__Clostridium_symbiosum	s__Collinsella_aerofaciens	s__Coprobacillus_unclassified	s__Coprococcus_comes	s__Dialister_invisus	s__Dorea_formicigenerans	s__Dorea_longicatena	s__Eggerthella_unclassified	s__Enterobacter_cloacae	s__Enterococcus_avium	s__Enterococcus_faecalis	s__Enterococcus_faecium	s__Escherichia_coli	s__Escherichia_unclassified	s__Eubacterium_eligens	s__Eubacterium_hallii	s__Eubacterium_ramulus	s__Eubacterium_rectale	s__Eubacterium_siraeum	s__Eubacterium_sp_3_1_31	s__Faecalibacterium_prausnitzii	s__Haemophilus_parainfluenzae	s__Klebsiella_oxytoca	s__Klebsiella_pneumoniae	s__Klebsiella_unclassified	s__Lachnospiraceae_bacterium_1_1_57FAA	s__Lachnospiraceae_bacterium_2_1_58FAA	s__Lachnospiraceae_bacterium_5_1_63FAA	s__Lactobacillus_casei_paracasei	s__Lactobacillus_rhamnosus	s__Lactococcus_phage_P680	s__Megasphaera_micronuciformis	s__Oscillibacter_unclassified	s__Parabacteroides_distasonis	s__Parabacteroides_merdae	s__Parabacteroides_unclassified	s__Peptostreptococcaceae_noname_unclassified	s__Prevotella_copri	s__Roseburia_hominis	s__Roseburia_intestinalis	s__Roseburia_inulinivorans	s__Roseburia_unclassified	s__Ruminococcus_bromii	s__Ruminococcus_callidus	s__Ruminococcus_gnavus	s__Ruminococcus_lactaris	s__Ruminococcus_obeum	s__Ruminococcus_sp_5_1_39BFAA	s__Ruminococcus_torques	s__Streptococcus_parasanguinis	s__Streptococcus_salivarius	s__Streptococcus_thermophilus	s__Subdoligranulum_sp_4_3_54A2FAA	s__Subdoligranulum_unclassified	s__Veillonella_atypica	s__Veillonella_parvula	s__Veillonella_unclassified
8478748	0	0	0	0	0	0	0	0	0	0.0002009	0	0	0	0	0	0	0	0.0001287	0	0.0001427	0.0002727	0	0	0.0003186	0	0	0	0	0	0	0	0	0.0033139	0	0	0	0	0.0074808	0	0	0	0	0	0	0.0002104	0	0	0.873816	0.0979556	0	0	0	0	0	0	0	0	0.0002445	0.001022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010329	0	1.94E-05	0	0	0.0006749	0	0.0003231	0	0	0	3.39E-05	0.0001489
1380294	0.0009051	0.0005324	0.0008928	0	0.0009633	0	0	0	0.0030387	0.0021005	0.0037079	0	0	0.0045217	0	0	0	0	0	0.29555	0.0059888	0.162393	0	0.154785	0.0221603	0	0.0012126	0.0001751	0	1.34E-05	0.0018512	0.0019944	0.0003681	0	0	0	0.0035338	0.0039037	0	0	0.0050893	0	0.0089735	7.11E-05	0.0042534	0.0229658	0	0.0011516	0.0004566	8.98E-05	0.0176245	0.0034384	0.0001152	0.0002963	0.0043186	0.00212	0	0	0.0006746	0	0.0026008	3.01E-05	0.0149154	0	0	0	0	0.0002092	0.000145	0	0.0001821	0.0001476	0	0.0001462	0.000107	0.0005832	0	0.0476555	0	0.0107778	3.85E-05	0.0005349	0.0991399	0.0203718	0	0.0015138	0	0	0.0062134	0	0	4.08E-05
9662608	0.0157031	0.0030546	0	0.0002217	0	0.0001407	0	0.0016871	0	0.0004604	0.0061645	0	0	0.0065007	0.0052975	0	0.0023371	0.0010578	0	0.000376	0.0005226	0	0	0.0585521	0.467838	0	0.001037	0	0	0	0	0	0	0	0	0	0.0123463	0	0	0	0.007314	0.0069242	0.0052327	0	0	0	0	0	0	0.0002874	0.0157534	0.0023346	1.96E-05	1.22E-05	0	0.0963005	0.0026137	0	0	0	0	0	0.0008765	0	0	0.0072707	0	0.0001081	0	0	0.0032188	0.0012259	0	0	0	4.71E-05	0.0001406	0.170814	0	0.0037175	0.0031228	0.0103537	0.0331608	0.0036446	0.0047766	0.0006974	0	0	0.018745	0.0005993	0	3.40E-05
9268629	0	0	0.0002172	0	0	0	0	0.0005604	0.0004075	0	0	0	0.0005957	0	0	0	0	0.0001138	0	0	0	0	0	0.0608526	0.854635	0	0	0	0	0	0	0	0	0	0	0	0.0436504	0	0	0	0	0	0.0077097	0	0	0.0003421	0	0.0004287	0.0002556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000183	0.0021529	0	0	0	0	0	0	0	0	0	0	0	0	0.0001916	0	0	0	0	0	0	9.00E-06	0.0002075	0	0	0.021638	0	0	0
8231442	0.0522151	0	0	0	0.0001733	0.0002745	0	0	0.0007823	0.0022685	0	0	0	0	0.0010549	0	0	0.0165821	0	0.526123	0	0	4.45E-05	0.061622	9.49E-05	0	0.0005553	0.0001823	0	0.0001248	0	0	0.0030632	0	0	0	0.010068	0.001322	0	0	0	0	0	0.0135751	0	0	0	0	0.000883	0	0.0068479	0	0.0005846	0	0	0.0026297	0	0.0001007	6.22E-05	0.000124	0	8.10E-05	0.0003914	0	0	0	0	0	0	0	0	0.0027308	0	0	0.0029617	0	0	0.0050271	0	0.260713	0	0	0	0.0182825	0.0005408	0.000409	0.0005846	0	0	0	0	0
9968412	0.0008207	0	0	0.0013833	0	0	0.0015957	0.0024053	0	3.50E-06	0.0009295	0	0	0.0067797	0.0019007	5.93E-05	0	0.0016939	0.0045844	0.0002392	0.0050298	0.0432425	0.0003135	0.148836	0.0001543	0	0.0218472	2.80E-05	0	3.70E-05	0.0062666	0.0194178	0.0042515	0	0	0	0.0113719	0.0278395	0	0.0036664	0	0	0.0038096	0	0	0	4.70E-06	0.0022773	0.0011603	0.0064677	0	0.0054069	0.0086516	0.0003313	0	0.0196094	0	0	0.0008809	0	0	0	0.010005	0	0	0	0	0.000237	0	0	0	0	0	0.0041946	0.0336544	0.0497349	0	0.22488	0	0.0668508	0.0435422	0.0001361	0.0570536	0.0221885	1.59E-05	0.0050693	0.048236	0	0.0045607	0	4.70E-06	0.0001914
8774292	0.0014743	0	0	0	0	0	0	0	0	0	0	0	0	0.0080322	0	0	0	0	0	0	0.0006191	0	0	0.384407	0.000417	0	0	0	0	0	0	0.002538	0.0007893	0	0	0	0	0.0038113	0	0	0	0	0	0.515383	0	0	0	0	0.0545087	0	0	0	0	0	0	0	0	0	0	3.24E-05	0	0	0	0	0.0009771	0	0	0	0	0	0	0	0	0	0	0	0	4.30E-05	0	0	0	0	0	0	0.0005156	0.0003225	0.0123247	0	0	0	0	0
5502871	0.0239918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41E-05	0	0.106363	0.0002728	0	0.0006879	0.0014602	0	0.0011671	0.0012629	0	0.0006696	0.031478	0	0	0	0	0.0820501	0	0	0	0	0.0684005	0	0.0022395	0.011302	0	0.0251951	0.0048873	0	0	0	0	0	0	0	0	0	0.000592	5.58E-05	0	0	0	0.0114714	0.238314	0	0	0	0	0	0	0	0	0	0	0	3.17E-05	4.43E-05	0	0.0038635	0	0	0	0.0005212	0	0	0	0	0.055846	0	0.0003382	6.89E-05
3089511	0.0002337	0.0005939	0.0099608	0	0.0153435	0.001656	0	0.0115467	0	0	0.0074994	0	0	0	0.0234783	0	0	0	0	0.200644	0.0025477	0	0	0.081879	5.42E-05	0	0.0001665	0.0005925	0	0.0005264	7.15E-05	0.0012079	0	0	0	0.0005597	0.0096435	0	0	0	0.0060081	0	0.0041101	0	0	0	0	0	0.0003051	0.0176482	0.0083209	0	0.0406373	0.0075669	0.0003528	0.234323	0	0	0	0	0	0.0004794	0.0020307	0	0	0	0	0.0084271	0	0	0	0.000298	0	0.0001763	0.0172834	0.0061767	0	0.173837	0	0.0044456	0.0007452	0.0002862	0	0.0157103	0	0.000486	0	0	0.0336755	0	0	5.98E-05
8951784	0	0	0	0	0	0	0	0	0	0.0007511	0	0	0	0	0	0	0	0.0001683	0	0.0001178	0.0001146	0	0	0.0006124	0	0	0	0	0	0	0	0	0	0	0	0	8.10E-06	0	0	0	0	0	0	0	0	0.993272	0	0	0.0001045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001931	0	0	0	0	0	0.0001282	0	0	0	0	0.0001185	0	0	0.0001197
9608638	0.0251888	0.0024084	0.0061076	0.022227	0	0.0006959	0	0.0077654	0.009402	0.0105393	0.0073071	0	7.38E-05	0.0173651	0.0041626	0.0005849	0.0153647	0.0005912	0	0	0.0006113	0.0002195	0	0.0622376	0.0170627	0	0.0009172	0.0065243	0.0008055	0.0024697	0	0	0	0	0	0.004082	0.003242	0.0234325	0	0	0.0003001	0.000354	1.81E-05	0	0	0	0	0.047809	0.0047055	0.0020504	0.0044476	0.0053712	0	0	0.0001571	0.196062	0	0	0	0	0.0229437	0	0.0025908	0	0	0	0	0.003073	0.0027148	0.0142113	0	0	0.0769706	0.01105	0.0007983	0.0036758	0	0.0522925	0	0.082891	0	0.0002491	0.0112262	0.0908255	0	5.83E-05	0	0	0.0234748	0	0	4.38E-05
7061131	0	0	0	0	0	0	0	0.0018902	0	0	2.39E-05	0	0	0	0.0092962	0	0	0	0	0.744031	0.0643288	0	0	0.10417	0	0	0	0	0	0	0	0	0.0001653	0	0	0	0	0.0008414	0	0	0	0	0.0001409	0	0.0008331	0	0	0.0072628	0.0007005	0	0	0	0	0	0	0.0122633	0	0	0	0	0	0	0	0	0.004823	0	1.99E-05	0	0	0	0	0.0001081	0	0	0	0	0	4.34E-05	0	0.000577	0	0	0	0	0	0	0	0	0.0001088	9.29E-05	0.0001976	0
8490641	0.437094	0	0	0	0	0	0.0016442	0.0007929	0.0007434	0.0008925	0	0	0.0004253	0.000122	0	0	0	0	0	0	0.0009614	0.0010192	0	0.163493	0	0.0003325	0.0014316	0.0015057	0	0.000499	0	0	0.002043	0	0	6.34E-05	0	0.012249	0	0	0	0	0.0042922	0	0	0	0	0.0766446	0.0327095	0	0	0	0	0	0	0.0009339	0	0	0	0	0	0	0	0	0	0	0	0	5.66E-05	0	6.09E-05	0.000159	0	0	0	0	0	0	0	0.175859	0	0	0	0.0642311	1.43E-05	0.0002044	5.88E-05	0	0.0033121	0	0.0001202	0.0001232
5044937	0	0	0	0	0	0.0003312	0	0	0	0.0102081	0	0.0002737	0.0001928	0.0005076	0.0012219	0	0	0.0011589	0	0.278366	0.203535	0.0548502	0	0.246423	0.0070325	0	0	0	0	0	0	0.0006656	0.0007828	0	0	0	0	0.0016893	0	0.0001478	0.0152311	0.003406	0.0095711	0	0	0	0	0.0124426	0.0009465	0.0003169	0.0023837	0	0.0073707	0	0	0.0230085	0	0	0	0	0	0.0054517	0.0017957	0	0	0	5.53E-05	0	0	7.58E-05	0	0	0	0	0.0006798	0	0.0006624	7.34E-05	0	0.0406569	0	0.0004427	0	0.0356907	0.001427	0.0002205	0	0	0.0047989	0.0015428	0.0021572	0.001492
5426555	0.209292	0	0	0	0	0	0.0002941	0	0	0	0	0	0	0	0	0	0	0.277593	0	0.117512	6.59E-05	0	0	2.89E-05	0	0.0042715	0.0046448	4.92E-05	0	0.006079	0	5.24E-05	0.0030017	0	0	0.000904	0.0079212	0.0105665	0	0	0	0	0.0152499	0	0	0.000175	0	0.0591434	0.0183607	0	0	0	0	0	0	0	0	0.0022233	0	0.0008472	0	0.0002244	0.0008512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186279	0	0	0	0.0170717	0	0	0	0	0.0002506	0	0.0048009	0.00359
5218016	0.0016546	0	0	0	0.0003703	0	0	0.0001911	0	0.0008471	0.0033118	0	0	0.0424826	0.0013121	0	0	0.10017	0	0.15225	0.0001184	0	0	0.0200268	0.112119	0	0.0009317	0.0002308	0	1.30E-05	0.0001562	0	0	0	0	0	0.0004562	1.48E-05	0.0008839	0.0014636	0.000255	3.08E-05	0.0016795	0	0	0	0	0	6.58E-05	0.000108	0.0006143	0	0.0023606	0	0.0007191	0.0088651	0	0	0	0	0	0	0.0009541	0	0	0	0	0.0013488	0.0001717	0	0.0003238	0.0034786	0	0.0004922	0.0009635	0	0	0.489667	0.002265	0.0001759	0	4.95E-05	0	0.0062958	6.32E-05	0.0002553	0.0002016	0.0056924	0.0126733	0	0	7.80E-06
4730619	0.0052187	2.58E-05	0.0035479	0.0338378	0	0.0011606	0	0	0.0089473	0.030092	0.0351341	0	0.0156142	0.0298598	0.0157286	0	0	0	0	0.0006853	0.0004214	0.0188612	0	0.106868	0.0023093	0	0.0008142	0.0021694	0	0.0002566	0.0006123	0	0	0	0	0.0003841	0	0	0	0.0348013	0.0040432	0	0.0023349	0	0	0	0	0.0001181	6.90E-05	0.0124206	0.0287177	0	0.0830017	0.0031489	0.0005457	0.0239726	0	0	0	0	0	0	0.0078283	0	0	0	0	0.0002465	0.018351	0	0.0262744	0	0	0.0003485	0.0113486	0.0087205	0	0.0540089	0	0.0001717	0.0375734	0.0309169	0.120352	0.0188086	5.80E-05	0.0022374	0.0162896	0	0.0127295	0.0002548	0	0.0003444
8442815	0.161707	0	0	0	0	8.70E-06	0	0	0	0.0196147	0	0	0	0.129759	0	0	0	0	0	0.0054267	0.002649	0	0.000364	0.143186	0	0	0.0006814	0	0	0.001422	0	0	0.0022433	0	0	0.0016375	0	0.003332	0	0.0267555	0	0	0.0016583	0	0	0	0	0.0031032	0.0019731	0	0	0	0	0	0	0.220017	0	0	0	0	0	0.0008764	0.0013803	0	0	0	0.0028063	0	0	0	0	0.0024098	0	0	0	0	0.0007584	0.226249	0	0.0117774	0	7.52E-05	0	0.0012446	0	1.63E-05	0	0	0.0098237	0.0002569	2.63E-05	0.0003921
5277417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.75E-05	0	0	4.17E-05	0	0.00054	0	7.69E-05	0	0	0	0	0.0043433	0	0	0	0	0.0044829	0	0	0	0	0	0	7.59E-05	0.0312365	0.048056	0.280337	0.0224124	0	0	0	0	0	0	0	0	0	0.0394593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80E-05	0	0.454758	0	0	0	0.0249836	0.0038766	0	0	0	0	0	0.0028446	0.0007208
8483255	0	0	0	0	0	0	0	0	0.0275983	0	0.0303242	0	0.0111817	0.0043631	0	0	0	0.0035636	0	0.42517	3.16E-05	0.0398173	0	0.0568235	7.89E-05	0.0004104	4.76E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008776	0	0	0.001766	0.001078	0.244358	0.0663832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005761	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000357	0	0.0001632	0	0	0	0.0002268	0.0001492	0.0012859	0	0	0	0.0001291	0	0
1204903	0	0	0	0	0	9.50E-06	0	0	0	0	0	0	0	0.0452912	0.0068782	0	0	0.0104395	0	0.0542093	1.71E-05	0.0065978	0	0.345269	0.119003	0	0.0033729	0	2.77E-05	0	0	0.0004379	0.0115272	0	0	4.09E-05	0.0257994	0.0248996	0	0	0	0.0034002	0.0070492	0	0	0	0	0.0001443	0.0001061	0	0	0	0.0050745	0	0	0.0682693	0	0	0	0	0	0.0013312	0.0006866	0	0	0	0	0	0.000475	0.0048757	0	0.0004387	0	0	0	0	0.0001428	0.0001324	0	0.0032614	0.0559091	0.0002486	0	0.141186	0.0028641	0.0001931	0	0	0.0340668	0.0018102	0.0003306	0.001451
4164426	0	2.44E-05	0.0004472	0.0001142	0	0.0057428	0	0.0037942	0	0	0	0	0.0002742	0.0054359	0.0027294	0	0	0.0721372	0	0.0001585	4.06E-05	0	0.0001808	0.45983	0	0	0.0025654	0	0	5.22E-05	0	0.0697154	0.003715	0	0	0	0	0.0106035	0	0	0	0.0142485	0.0359148	0	0	0	0	0.0078804	0.001699	0.0029268	0.0419087	0	0	0	0	0.0036885	0	0	0	0	0.0106683	0	0.0071335	0	0	0.0038899	0	3.26E-05	3.06E-05	0	0.0003127	0.001562	0	0.0008878	0.0006887	0	0.0006816	0.0978675	0	0.0691539	0	0.0002507	0	0.0046531	0.0004111	0.0022436	0	0	0.0157808	0	0	0.0001169
3965402	0.0007496	0	0	0	0	0	0	0	0.0045188	0	0	0	0	0.0012871	9.30E-06	0	0	0.0383319	0	0.627092	0.0004924	0.0025166	0	0.0431061	0	0	5.79E-05	0	0	0	0	0	0	0	0	0	0.13407	0.000152	0	0	0	0	0.0004137	0	0	0	0	0.00034	0.0007155	0	0	0	0	0	0	0.000309	0.002513	0	0	0	9.65E-05	0.0003953	0.0002424	0	0	0	0	0	0.0007013	0	0.0001716	0	0.102414	2.33E-05	0	0.0014259	8.93E-05	0	0	0.0312246	5.30E-05	0	0	0.0027728	0	0	0	0	0	0	0.0002189	0.0009858
1774514	0.366855	0	0	0	0	0	0	0	0	0.0004165	0.304872	0	0	0	0.0048931	0	0	0.0002557	0	0.0010603	0.0049691	0	0	0.0019919	0	0.0019344	0.0002671	0.0120451	0	0.0113264	0	0	0.0007717	0	0	0	3.60E-05	0.0039036	0	0	0	0	0	0	0	0	0	0.120288	0.023774	0	0	0	0	0	0	0.0085972	0.002296	0	0.0015341	4.90E-05	0	0	3.43E-05	0	0	0	0.0001645	0	0	0	0	0.001034	0.0001517	0	0.0169906	0	0.0004137	0.0609778	0	0.0221673	0	2.01E-05	0	0.0023547	0	3.98E-05	0	0	0.002541	0.002984	0.0007913	0.0019077
3376370	3.01E-05	0	0	0	0	0	0	0	0	0.0016731	0	0	4.54E-05	0.0001826	0	0.0008041	0	0.293217	0	0.0988814	8.16E-05	0	0	0.420307	4.77E-05	0	0	0	0	0	0	0	0.0002184	0	0	0	0	0.0005837	0	0	0	0	8.49E-05	0	0	0.0002531	0	0.135303	0	0	0	0	1.94E-05	0	0	0	0	0	0	0	0	0	0	0.0197796	0	0	0	0	3.87E-05	0	0.0001963	0	0	0	0	0	0	6.99E-05	0	0.0124089	0	0	0	0.0007181	0.0024297	0.0075968	0	0	3.16E-05	0.0001475	4.38E-05	0.0001354
1123046	0.0086293	0	0	0	0.0080584	6.10E-05	0	0.0035252	0.0005191	0.0003539	0.0007227	0	0	0.0817104	0.003425	0.0052628	0	0.125162	0	0.0615388	0.0007224	0.161397	0	0.187055	0.0024253	0	0.0062269	0.0054324	0	0.0020413	0.0060708	0	0	0	0	0.0001035	0.0031485	5.05E-05	0.0087321	0.035106	0.0024816	0.0225335	0.0011693	0	0	0	0	0.0162972	0.003446	0.0001467	0.0018805	0.0007742	0.0197026	0	0	0.0072517	0	0	0	0	0	0.0002215	0.0002034	0	0	0	0	0.0005882	0	0.0058114	0	0	0	0	0.0016538	0.0004091	0.0001562	0.0831684	0.0011722	0.0004194	0	0.0006722	0	0.0115406	0	0	0	0	0.0193722	0	0	0
6790656	0	0	0	0	0	0.002223	0	0	0.07228	0	0	0	0	0	0	0	0	0	0	0	0.594449	0	0	0.0210646	0	0.000625	0.0020613	0	0	0	0	0.0169402	0.0035216	0	0	0	0	0.0195529	0	0	0	0	0.0018318	5.98E-05	0	0	0	0.153646	0.0551421	0	0	0	0	0	0	0	0.0012888	3.55E-05	0.0088558	0.0004734	0	0	0.0023334	0	0	0	0.0006366	0	0	0	0	0	0	0	0	0	0	2.90E-05	0	0	0	0	0	0.0009677	0	0.0007865	0	0	7.46E-05	0.0004528	0.0091674	0.0108333
7734360	0	0	0	0	0	0	0	0	0.30597	0	0	0	0	0	0	0	0	0	0	0.0002839	0	0.0039501	0.0076602	0.197514	0	0	0	0	0	0	0	0	0	0	0	0	0.0662852	0.0002722	0	0.0001556	0	0	0.0031248	0	0	0	0	0.0187283	0.0059296	0	0	0	0	0	0	0	8.98E-05	0.0021983	0	3.57E-05	0	0	0	0.0074213	0.0167701	0	0.0043881	0	0	0	6.67E-05	0	0	0	0	0	0	0.0001547	0	0	0	0	0	0.0378682	0	0	0	0	0.0001024	0.0007549	0	0
5047856	0	0	0	0	0	0	0	0.0003972	0.0097574	0.0159779	0.0085599	0.0003421	0.0009296	0.0292775	0.0002832	0	0	8.36E-05	0	0	1.90E-05	0	0	0.183558	0.592202	0.0008051	0	0	0	0	0	0	0.0028632	0	0	0	0.0327447	0.0061343	0	0	0	0	0.0006543	0	0.0010252	0.0002163	0	0.0035379	0.0012378	0	0	0	0	0	0	0	0	0.0003509	0	7.94E-05	0	0	0	0	0	0	3.00E-05	0	0.0009365	0	0.0019237	0	0	0	0	0	0	1.32E-05	0	0.0667565	0	0	0	0.0042578	0.0003033	0	0	0	0.0001641	0.0032318	0.0091589	0.0086726
1328478	0.0893036	0	0	0	0	0	0	7.56E-05	0	0.0602613	0	0	0	0.0108297	0	0.0015713	0	0.140157	0	0.000177	0.503801	0	0	0.0002141	0	0	0.001374	0	0	0	0	0.0095856	0.0207349	0	0	0	0	0.0475129	0	0	0	0	0	3.62E-05	0	0	0	0.0011181	0.0001089	0	0	0	0	0	0	0.0386707	0.0010426	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025249	0.0003694	0	0	0.0051692	0.0206621	0	3.29E-05	0	0	0	0	0	0.0008022	6.29E-05	0	0	0	0	0.000409	0.0115146	0.028664
8965987	9.50E-06	0.0001638	0.0031903	0.0045456	0	0.0006169	0	0.0015224	0.0024082	0.0007768	0.0033003	0	4.20E-06	0.0152952	0.0001464	0	0	0.0057151	0.0009068	0.114539	0.0023686	0.078377	0.0001411	0.165771	0.0488733	0	0.0115666	4.23E-05	0	0	0.0619153	0.0011779	0.0007528	0	0	0	0.062461	0.0070327	0	0	0	0	0.0101717	0	0	0.0003572	0	0.0034964	0.0010574	0.000974	0.0615189	0.0004732	0	0.0108696	0	0.0247851	4.13E-05	0	0	0	0	0	0.0040269	0	0	0	0	0.0012786	0	0	0	0	0	0.0008716	0.0084367	0.0032803	0	0	0	0.0350196	0	0.002307	0.167121	0.02328	0.0001389	0.0044749	0.0033652	0	0.0194821	5.26E-05	0.000925	0.0006504
1950574	0.0023951	0.000356	0.0002531	0	0	0	0	0.0011771	0.000309	0.0034474	0.0005641	0.0036551	0	0.0218472	0.0022968	0	0.0114571	0.081941	0	0.0033806	0.0002577	0.0049738	0	0.0890249	0	0	0.0004151	0.0012253	0.0003002	0.0001056	3.88E-05	0	0	0	0	0.0002624	0.0015663	9.04E-05	0	0.118358	0	0.0021788	0.0003738	0.0026377	0	0	0	0.0001519	0.0004465	4.38E-05	0.0021136	0.0008486	0.0736939	5.00E-06	5.70E-06	0.14734	0.0003807	0.0024338	0	0	0	0	0.0005	0	0	0	0	0.0022419	0.0001853	0.0007405	0.0007705	0	0	0.0016514	0.0158262	0.0058528	0	0.322694	0	0.0004707	0.0158884	0.0002905	0.0072236	0.0062875	0.0002605	0.0012694	0	0	0.0100158	0.0001257	0.0004357	0.0007028
2953059	0	0	0	0	0	0.0037427	0	0	0	0.0007968	0.0076981	0	0	0	0.0033634	0	0	0	0	0.433233	0.0049705	0	0	0.191056	7.85E-05	0	0.0007544	8.64E-05	1.29E-05	8.10E-05	0	0	0.0017952	0	0	0	0	0.0034854	0	0	0	0.0037419	0.0055859	0	0	0	0	0.0064759	0.0011686	0.0002762	0.0045941	0	0.0035671	0	0	0.0153463	0	0.0001721	0	0.0003364	0	0	0.0020479	0	0	0	0	0	0	0	0	0.0013859	0	0	0.0005038	0	0	0.217693	0	0.0378488	0	0.0003891	0	0.0239132	0	0	0	0	0.0152106	0	0	0
1816647	0.0023193	0.0191354	0.0278338	0.15371	0	0.0005735	0	0	0	0	0.0046466	0	0	0	0.0726148	1.23E-05	0	0.0555733	0	0.0048156	0	0	0	0.0299939	0	0	0.0005077	0.0003132	0	7.74E-05	0	0	0	0	0	0.0010071	0.0057267	0.0001144	0.0060453	0.0135806	0.0009351	0.0192424	0.0012897	0	0	0	0	0.0019825	0	6.46E-05	0.0007679	0.0009609	0.0033905	0.0328698	0	0.0900383	0.0021568	0	0	0	0	0	0.0114791	0	0	0	0	0	0.0082624	0.0314157	0	0.0001706	0.0893081	0.0015246	0	0.0105665	0	0.0688758	1.63E-05	0.0002494	0.0148271	0.0011671	0	0.0207565	0	4.75E-05	0	0.0144881	0.0010055	0	0.0034916	0.00122
2802819	0.0071069	0	0	0.0002083	0	0.0022266	0	8.28E-05	0	0	0.0001445	0.000888	0	0.0042275	0.0016685	0.0003765	0	3.08E-05	0	0.0715576	0.0052853	0.0001918	0	0.19087	0.147967	0	0.0048513	0	0	0	0.0003864	0	0	0	0	0	0.0245802	0.0001226	5.23E-05	4.35E-05	0.0034433	0.0046249	0.0012178	0	0	0.0120793	0.114711	0.0188236	0.0045003	0	0.0053903	0	0	0.0009466	0	0.0175352	0	0	0	0	0.0001267	0	0.0228828	0	0	0	0	0.0002453	0.0001976	5.43E-05	0	0	0	0	0	0.003482	0	0.265636	0	9.11E-05	0	0.0069339	0.0241058	0.0053764	0.0003967	0.0050035	0.0001127	0	0.0072333	0	0	0
1300939	0.0259134	0.0030334	0.0171978	0.0243998	0	0	0.0001604	0	0	0.003916	0.0093826	0	0.0007176	0.0110372	0.0368388	0	0	0.129092	0.0046299	0.0527038	0.0017774	0	0.0034717	0.0588284	0.0246257	2.76E-05	0.0034899	0.0111829	4.75E-05	0.0030491	0.0299622	0	0.0002786	0.0053328	0	0.0013583	0	0.0010807	0	0	0	0.0026564	0.0019538	0	0	3.43E-05	0	0.0042409	0.0008684	9.39E-05	0.0045615	0	0	0.0093809	0	0.0088335	0	0.0001869	0.0012481	0	0.0010624	0	0	0	0.0012659	0	0	0.0043694	0.0019927	0	0.003316	0	1.41E-05	4.52E-05	0.0009371	0	0.0004137	0.405582	0	0.0089747	0.016018	0.0013674	0	0.012169	1.11E-05	0.0027519	0.0003531	0	0.013242	0	0	7.44E-05
5457002	0	0	0	0	2.50E-05	0	0	0.0143626	0.000616	0	0.0315241	0	0.0014195	0.0051025	0.0070676	0	0	0.0002744	0	0.570121	0.0656313	0.0017463	0	0.0604227	0.0005548	0	0.0002256	0.0050876	0	0.0035241	0	0	0.0009628	0	0	0	0.0127811	0.0034553	0	0	0	0	0.0002123	0	0.0013277	0	0	0.0410281	0	8.14E-05	0	0	0	0	0	0	0	0	0	7.28E-05	0	0	0	0.0026979	0.0138545	0	0.0100585	0	0	0.0192543	0	0	0	0	0	0	0	0	0	0.0249541	0	1.25E-05	0	0.002056	0.0010769	0	0	0	0.004564	0	0	0
